1,0.0,937
2,0.02,942
3,0.04,947
4,0.06,953
5,0.08,960
6,0.1,967
7,0.12,975
8,0.14,983
9,0.16,991
10,0.18,999
11,0.2,1008
12,0.22,1015
13,0.24,1022
14,0.26,1028
15,0.28,1034
16,0.3,1039
17,0.32,1045
18,0.34,1051
19,0.36,1056
20,0.38,1061
21,0.4,1066
22,0.42,1071
23,0.44,1075
24,0.46,1078
25,0.48,1081
26,0.5,1083
27,0.52,1085
28,0.54,1086
29,0.56,1088
30,0.58,1090
31,0.6,1091
32,0.62,1093
33,0.64,1094
34,0.66,1095
35,0.68,1096
36,0.7000000000000001,1097
37,0.72,1099
38,0.74,1101
39,0.76,1104
40,0.78,1108
41,0.8,1113
42,0.8200000000000001,1119
43,0.84,1126
44,0.86,1135
45,0.88,1144
46,0.9,1153
47,0.92,1162
48,0.9400000000000001,1171
49,0.96,1179
50,0.98,1188
51,1.0,1198
52,1.02,1208
53,1.04,1219
54,1.06,1231
55,1.08,1243
56,1.1,1257
57,1.12,1271
58,1.1400000000000001,1286
59,1.16,1302
60,1.18,1317
61,1.2,1333
62,1.22,1349
63,1.24,1365
64,1.26,1382
65,1.28,1399
66,1.3,1416
67,1.32,1433
68,1.34,1452
69,1.36,1471
70,1.3800000000000001,1491
71,1.4000000000000001,1513
72,1.42,1536
73,1.44,1561
74,1.46,1587
75,1.48,1614
76,1.5,1641
77,1.52,1667
78,1.54,1693
79,1.56,1718
80,1.58,1742
81,1.6,1768
82,1.62,1793
83,1.6400000000000001,1818
84,1.6600000000000001,1841
85,1.68,1863
86,1.7,1883
87,1.72,1902
88,1.74,1921
89,1.76,1939
90,1.78,1956
91,1.8,1972
92,1.82,1987
93,1.84,2001
94,1.86,2014
95,1.8800000000000001,2026
96,1.9000000000000001,2038
97,1.92,2049
98,1.94,2058
99,1.96,2066
100,1.98,2073
101,2.0,2078
102,2.02,2083
103,2.04,2087
104,2.06,2092
105,2.08,2095
106,2.1,2098
107,2.12,2098
108,2.14,2095
109,2.16,2089
110,2.18,2081
111,2.2,2067
112,2.22,2049
113,2.24,2031
114,2.2600000000000002,2011
115,2.2800000000000002,1988
116,2.3000000000000003,1966
117,2.32,1945
118,2.34,1924
119,2.36,1902
120,2.38,1880
121,2.4,1858
122,2.42,1835
123,2.44,1811
124,2.46,1787
125,2.48,1764
126,2.5,1739
127,2.52,1716
128,2.54,1693
129,2.56,1673
130,2.58,1655
131,2.6,1639
132,2.62,1623
133,2.64,1608
134,2.66,1593
135,2.68,1578
136,2.7,1563
137,2.72,1549
138,2.74,1536
139,2.7600000000000002,1521
140,2.7800000000000002,1505
141,2.8000000000000003,1487
142,2.82,1467
143,2.84,1445
144,2.86,1424
145,2.88,1403
146,2.9,1383
147,2.92,1364
148,2.94,1344
149,2.96,1323
150,2.98,1300
151,3.0,1277
152,3.02,1255
153,3.04,1235
154,3.06,1216
155,3.08,1200
156,3.1,1185
157,3.12,1171
158,3.14,1157
159,3.16,1144
160,3.18,1133
161,3.2,1122
162,3.22,1111
163,3.24,1102
164,3.2600000000000002,1093
165,3.2800000000000002,1084
166,3.3000000000000003,1076
167,3.3200000000000003,1068
168,3.34,1061
169,3.36,1054
170,3.38,1047
171,3.4,1040
172,3.42,1033
173,3.44,1026
174,3.46,1018
175,3.48,1011
176,3.5,1003
177,3.52,995
178,3.54,987
179,3.56,978
180,3.58,970
181,3.6,962
182,3.62,955
183,3.64,948
184,3.66,941
185,3.68,933
186,3.7,924
187,3.72,914
188,3.74,904
189,3.7600000000000002,895
190,3.7800000000000002,888
191,3.8000000000000003,881
192,3.8200000000000003,875
193,3.84,868
194,3.86,862
195,3.88,855
196,3.9,848
197,3.92,840
198,3.94,831
199,3.96,821
200,3.98,810
201,4.0,798
202,4.0200000000000005,787
203,4.04,775
204,4.0600000000000005,763
205,4.08,751
206,4.1,738
207,4.12,726
208,4.14,713
209,4.16,701
210,4.18,690
211,4.2,678
212,4.22,668
213,4.24,657
214,4.26,646
215,4.28,637
216,4.3,628
217,4.32,618
218,4.34,610
219,4.36,602
220,4.38,595
221,4.4,588
222,4.42,583
223,4.44,577
224,4.46,572
225,4.48,565
226,4.5,559
227,4.5200000000000005,553
228,4.54,546
229,4.5600000000000005,541
230,4.58,536
231,4.6000000000000005,531
232,4.62,527
233,4.64,523
234,4.66,519
235,4.68,514
236,4.7,510
237,4.72,505
238,4.74,500
239,4.76,494
240,4.78,489
241,4.8,484
242,4.82,479
243,4.84,473
244,4.86,468
245,4.88,462
246,4.9,456
247,4.92,450
248,4.94,444
249,4.96,439
250,4.98,434
251,5.0,430
252,5.0200000000000005,425
253,5.04,421
254,5.0600000000000005,418
255,5.08,414
256,5.1000000000000005,412
257,5.12,409
258,5.14,407
259,5.16,405
260,5.18,404
261,5.2,402
262,5.22,401
263,5.24,399
264,5.26,397
265,5.28,393
266,5.3,389
267,5.32,385
268,5.34,381
269,5.36,377
270,5.38,374
271,5.4,372
272,5.42,369
273,5.44,367
274,5.46,365
275,5.48,362
276,5.5,360
277,5.5200000000000005,357
278,5.54,355
279,5.5600000000000005,354
280,5.58,352
281,5.6000000000000005,351
282,5.62,350
283,5.64,350
284,5.66,351
285,5.68,352
286,5.7,353
287,5.72,354
288,5.74,355
289,5.76,356
290,5.78,356
291,5.8,358
292,5.82,360
293,5.84,362
294,5.86,366
295,5.88,369
296,5.9,372
297,5.92,376
298,5.94,380
299,5.96,384
300,5.98,388
301,6.0,391
302,6.0200000000000005,395
303,6.04,399
304,6.0600000000000005,402
305,6.08,406
306,6.1000000000000005,410
307,6.12,415
308,6.140000000000001,419
309,6.16,424
310,6.18,428
311,6.2,432
312,6.22,437
313,6.24,441
314,6.26,445
315,6.28,449
316,6.3,453
317,6.32,457
318,6.34,460
319,6.36,464
320,6.38,468
321,6.4,471
322,6.42,475
323,6.44,479
324,6.46,483
325,6.48,487
326,6.5,492
327,6.5200000000000005,497
328,6.54,502
329,6.5600000000000005,508
330,6.58,513
331,6.6000000000000005,519
332,6.62,524
333,6.640000000000001,529
334,6.66,534
335,6.68,539
336,6.7,544
337,6.72,550
338,6.74,557
339,6.76,564
340,6.78,572
341,6.8,580
342,6.82,588
343,6.84,596
344,6.86,603
345,6.88,611
346,6.9,618
347,6.92,625
348,6.94,633
349,6.96,641
350,6.98,649
351,7.0,659
352,7.0200000000000005,668
353,7.04,679
354,7.0600000000000005,690
355,7.08,700
356,7.1000000000000005,711
